Language,Model,Spearman's Rho
german,UG_Student_Intern,-0.08171058212487714
german,temporal_attention,0.11582012606116072
german,UWB,0.37357294770408206
german,UG_Student_Intern,0.09172040044110709
german,temporal_attention,0.18382160918772295
german,UWB,0.37210411566854834
german,UG_Student_Intern,-0.02513334816357739
german,temporal_attention,0.03166149054372736
german,UWB,0.4318910196334218
german,UG_Student_Intern,0.08649788653698712
german,temporal_attention,0.06408459769847222
german,UWB,0.4474497589727793
german,UG_Student_Intern,0.0788273192403109
german,temporal_attention,0.08459384500944336
german,UWB,0.40969533554091186
german,UG_Student_Intern,0.01735397849389867
german,temporal_attention,0.06234375973043222
german,UWB,0.33369687799866604
german,UG_Student_Intern,0.03998487207841857
german,temporal_attention,0.09552848349619458
german,UWB,0.47807762697298284
german,UG_Student_Intern,0.05108271412467352
german,temporal_attention,0.14726401185888308
german,UWB,0.5002189098789915
german,UG_Student_Intern,0.11979141267575198
german,temporal_attention,0.048090648867104784
german,UWB,0.21640791990197153
german,UG_Student_Intern,0.09667090841272082
german,temporal_attention,0.06468301074998596
german,UWB,0.32009658137335356
german,UG_Student_Intern,-0.06685905821003595
german,temporal_attention,0.08546426399346338
german,UWB,0.3139492472987123
german,UG_Student_Intern,0.006800148312656219
german,temporal_attention,0.1790887059621142
german,UWB,0.40256878010924824
german,UG_Student_Intern,-0.002012843900546241
german,temporal_attention,0.17038451612191424
german,UWB,0.23931081941899768
german,UG_Student_Intern,-0.07338720059018593
german,temporal_attention,0.11081521690304576
german,UWB,0.27505239895031874
german,UG_Student_Intern,0.06370378939296346
german,temporal_attention,0.18768409342931164
german,UWB,0.3929941712850283
german,UG_Student_Intern,0.005548921023127475
german,temporal_attention,0.07627046347475216
german,UWB,0.29746568778883364
german,UG_Student_Intern,0.042868134962984805
german,temporal_attention,0.17511741934752295
german,UWB,0.4043640192637894
german,UG_Student_Intern,-0.0652814238014997
german,temporal_attention,0.10831276232398827
german,UWB,0.5262770782130902
german,UG_Student_Intern,-0.013981104930821187
german,temporal_attention,0.14628479050186058
german,UWB,0.442390448628163
german,UG_Student_Intern,-0.0342183463092861
german,temporal_attention,0.14748161660488807
german,UWB,0.36573917684790214
german,UG_Student_Intern,-0.050701905819164776
german,temporal_attention,0.15640341119109305
