Language,Model,Spearman's Rho
english,UWB,0.19586223559478969
english,UG_Student_Intern,0.051692454430586135
english,temporal_attention,0.35461497982083284
english,UWB,0.2011974659832676
english,UG_Student_Intern,0.1464224339948942
english,temporal_attention,0.4054775095243225
english,UWB,0.24210089896159837
english,UG_Student_Intern,0.15733001612244907
english,temporal_attention,0.47981505293711485
english,UWB,0.09366293348661249
english,UG_Student_Intern,0.05928033764975474
english,temporal_attention,0.4348805569986008
english,UWB,0.12579287649277957
english,UG_Student_Intern,0.037939416095843045
english,temporal_attention,0.26699864077449537
english,UWB,0.26557591267090125
english,UG_Student_Intern,0.018732586697322497
english,temporal_attention,0.4271741131041327
english,UWB,0.008062125920366646
english,UG_Student_Intern,0.08026557717776792
english,temporal_attention,0.3324441335398246
english,UWB,0.05430078928717534
english,UG_Student_Intern,-0.020985239528013178
english,temporal_attention,0.34347027634267896
english,UWB,0.15590728801885498
english,UG_Student_Intern,0.04967692295049447
english,temporal_attention,0.4223131254168528
english,UWB,0.0962712683432017
english,UG_Student_Intern,-0.09710119307029828
english,temporal_attention,0.26889561157928754
english,UWB,0.11927203935130654
english,UG_Student_Intern,-0.02217084628100827
english,temporal_attention,0.3791570396078313
english,UWB,0.09141028065592181
english,UG_Student_Intern,0.1300610608035619
english,temporal_attention,0.33113996611153
english,UWB,0.0925958874089169
english,UG_Student_Intern,0.02762463734478571
english,temporal_attention,0.28644259152361495
english,UWB,0.09046179525352574
english,UG_Student_Intern,0.07279625463389883
english,temporal_attention,0.3914873498389803
english,UWB,0.14416978116420354
english,UG_Student_Intern,0.17807813429986324
english,temporal_attention,0.262256213762515
english,UWB,0.05394510726127682
english,UG_Student_Intern,0.06058450507804934
english,temporal_attention,0.31252594008950696
english,UWB,0.03473827786275628
english,UG_Student_Intern,-0.03651668799224892
english,temporal_attention,0.3389649706812976
english,UWB,-0.009010611322762721
english,UG_Student_Intern,0.02074811817741416
english,temporal_attention,0.3752445373229475
english,UWB,0.28146304316103554
english,UG_Student_Intern,0.03817653744644206
english,temporal_attention,0.2610706070095199
english,UWB,-0.07481178611399049
english,UG_Student_Intern,0.09461141888900858
english,temporal_attention,0.28940660840610266
english,UWB,0.06271859723344052
english,UG_Student_Intern,0.11666370449471734
english,temporal_attention,0.1349220484908418
english,UWB,0.20190883003506466
english,UG_Student_Intern,0.13444780578964377
english,temporal_attention,0.2351058191189273
english,UWB,0.2102080773060303
english,UG_Student_Intern,0.06271859723344052
english,temporal_attention,0.4423498795424699
english,UWB,0.06473412871353218
english,UG_Student_Intern,0.04600154201620968
english,temporal_attention,0.2662872767226983
english,UWB,-0.042563282432523906
english,UG_Student_Intern,0.0017784101294926423
english,temporal_attention,0.39563697347446314
english,UWB,0.03853221947234058
english,UG_Student_Intern,0.025371984514095027
english,temporal_attention,0.419111987183766
english,UWB,0.2798031937068424
english,UG_Student_Intern,0.12294742028559133
english,temporal_attention,0.29094789718499625
english,UWB,0.11393680896282862
english,UG_Student_Intern,0.1726243432360858
english,temporal_attention,0.23285316628823663
english,UWB,0.10717885047075658
english,UG_Student_Intern,0.10943150330144724
english,temporal_attention,0.4357104817256974
english,UWB,0.21329065486381757
english,UG_Student_Intern,-0.011618946179351927
english,temporal_attention,0.1911198085828093
english,UWB,0.262256213762515
english,UG_Student_Intern,0.1413243249570153
english,temporal_attention,0.2819372858622336
english,UWB,-0.137530383347431
english,UG_Student_Intern,-0.06935799505021306
english,temporal_attention,0.38425514864571025
english,UWB,0.013515916984144082
english,UG_Student_Intern,0.1662220667699123
english,temporal_attention,0.2425751416627964
english,UWB,-0.024067817085800424
english,UG_Student_Intern,-0.006757958492072041
english,temporal_attention,0.3525994483407412
english,UWB,0.22704369319856066
english,UG_Student_Intern,-0.011026142802854381
english,temporal_attention,0.419349108534365
english,UWB,0.1472523587219908
english,UG_Student_Intern,0.07694587826938165
english,temporal_attention,0.137530383347431
english,UWB,0.0512182117293881
english,UG_Student_Intern,0.002134092155391171
english,temporal_attention,0.3087319984799227
english,UWB,0.13302507768604965
english,UG_Student_Intern,0.05192957578118516
english,temporal_attention,0.28241152856343155
english,UWB,0.24838461475247237
english,UG_Student_Intern,0.047542830795103304
english,temporal_attention,0.32924299530673784
english,UWB,0.10136937738108061
english,UG_Student_Intern,0.07161064788090374
english,temporal_attention,0.438437377257586
english,UWB,0.14547394859249813
english,UG_Student_Intern,0.0773015602952802
english,temporal_attention,0.2007232232820696
english,UWB,0.0690023130243145
english,UG_Student_Intern,0.1899342018298142
english,temporal_attention,0.49676922950494473
english,UWB,0.09710119307029828
english,UG_Student_Intern,0.03272274638266462
english,temporal_attention,0.3094433625317198
english,UWB,0.06485268938883168
english,UG_Student_Intern,0.15578872734355548
english,temporal_attention,0.4423498795424699
english,UWB,0.16847471960060298
english,UG_Student_Intern,0.19752208504898283
english,temporal_attention,0.2547868912186459
english,UWB,-0.022170846281008273
english,UG_Student_Intern,-0.04825419484690037
english,temporal_attention,0.36172862033880343
english,UWB,-0.0005928033764975475
english,UG_Student_Intern,0.031181457603770994
english,temporal_attention,0.4053589488490229
english,UWB,0.18424328941543774
english,UG_Student_Intern,0.008180686595666155
english,temporal_attention,0.13539629119203983
english,UWB,-0.11464817301462568
english,UG_Student_Intern,0.11097279208034087
english,temporal_attention,0.48183058441720655
english,UWB,0.05204813645648467
english,UG_Student_Intern,0.12140613150669771
english,temporal_attention,0.2962831275734742
english,UWB,0.05773904887086112
english,UG_Student_Intern,0.08666785364394143
english,temporal_attention,0.40761160167971366
english,UWB,0.09698263239499876
english,UG_Student_Intern,0.03307842840856315
english,temporal_attention,0.35034679551005055
english,UWB,0.0487284375480984
english,UG_Student_Intern,0.08299247270965664
english,temporal_attention,0.27731341952555266
english,UWB,-0.058924655623856216
english,UG_Student_Intern,0.02525342383879552
english,temporal_attention,0.3138301075178016
english,UWB,0.11796787192301193
english,UG_Student_Intern,0.09058035592882524
english,temporal_attention,0.3961112161756612
english,UWB,-0.005809473089675964
english,UG_Student_Intern,0.06651253884302483
english,temporal_attention,0.25087438893376207
english,UWB,0.24684332597357875
english,UG_Student_Intern,-0.014464402386540159
english,temporal_attention,0.4319165401161131
english,UWB,-0.08619361094274339
english,UG_Student_Intern,0.046831466743306245
english,temporal_attention,0.4486335953333439
english,UWB,0.0699507984267106
english,UG_Student_Intern,0.039599265550036164
english,temporal_attention,0.22609520779616457
english,UWB,-0.10279210548467473
english,UG_Student_Intern,-0.031892821655568046
english,temporal_attention,0.40263205331713425
english,UWB,0.18116071185765048
english,UG_Student_Intern,-0.06888375234901502
english,temporal_attention,0.38911613633299014
english,UWB,-0.11251408085923452
english,UG_Student_Intern,0.026201909241191597
english,temporal_attention,0.47779952145702326
english,UWB,0.19704784234778477
english,UG_Student_Intern,0.09591558631730318
english,temporal_attention,0.31560851764729425
english,UWB,-0.08548224689094633
english,UG_Student_Intern,0.024660620462297975
english,temporal_attention,0.4480407919568463
english,UWB,0.12733416527167318
english,UG_Student_Intern,0.11441105166402667
english,temporal_attention,0.35580058657382796
english,UWB,-0.014820084412438685
english,UG_Student_Intern,-0.019799632775018082
english,temporal_attention,0.04351176783491999
english,UWB,0.2659315946967998
english,UG_Student_Intern,0.14274705306060942
english,temporal_attention,0.41401387814588714
english,UWB,0.12282885961029183
english,UG_Student_Intern,0.1099057460026453
english,temporal_attention,0.21957437065469157
english,UWB,0.24802893272657384
english,UG_Student_Intern,0.13432924511434427
english,temporal_attention,0.24625052259708122
english,UWB,0.17831525565046227
english,UG_Student_Intern,0.043748889185519
english,temporal_attention,0.31181457603770996
english,UWB,0.2011974659832676
english,UG_Student_Intern,0.14405122048890404
english,temporal_attention,0.15412887788936233
english,UWB,-0.08429664013795125
english,UG_Student_Intern,0.1546031205905604
english,temporal_attention,0.44756654925564826
english,UWB,0.09638982901850121
english,UG_Student_Intern,0.10160649873167962
english,temporal_attention,0.2696069756310846
english,UWB,-0.004860987687279889
english,UG_Student_Intern,0.05323374320947976
english,temporal_attention,0.21305353351321854
english,UWB,0.1001837706280855
english,UG_Student_Intern,0.08548224689094633
english,temporal_attention,0.30458237484443984
english,UWB,-0.010551900101656343
english,UG_Student_Intern,0.012211749555849478
english,temporal_attention,0.3341039829940177
english,UWB,-0.03011441152607541
english,UG_Student_Intern,0.06058450507804934
english,temporal_attention,0.34181042688848584
english,UWB,0.23783271465081604
english,UG_Student_Intern,-0.10267354480937521
english,temporal_attention,0.2609520463342204
english,UWB,0.15578872734355548
english,UG_Student_Intern,0.027506076669486196
english,temporal_attention,0.44483965372375955
english,UWB,0.16634062744521183
english,UG_Student_Intern,0.16456221731571916
english,temporal_attention,0.28845812300370655
english,UWB,0.0925958874089169
english,UG_Student_Intern,-0.07931709177537184
english,temporal_attention,0.419349108534365
english,UWB,0.21364633688971607
english,UG_Student_Intern,0.15045349695507756
english,temporal_attention,0.41045705788690184
english,UWB,-0.05607919941666799
english,UG_Student_Intern,-0.0010670460776955855
english,temporal_attention,0.29533464217107813
english,UWB,0.08785346039693653
english,UG_Student_Intern,-0.017546979944327402
english,temporal_attention,0.41757069840487243
english,UWB,0.2649831092944037
english,UG_Student_Intern,0.12555575514218054
english,temporal_attention,0.40488470614782485
english,UWB,-0.018732586697322497
english,UG_Student_Intern,0.10172505940697914
english,temporal_attention,0.2040429221904558
english,UWB,0.18175351523414804
english,UG_Student_Intern,-0.012448870906448497
english,temporal_attention,0.19740352437368333
english,UWB,-0.009721975374559778
english,UG_Student_Intern,0.18969708047921516
english,temporal_attention,0.3089691198305217
english,UWB,0.27766910155145125
english,UG_Student_Intern,0.052285257807083686
english,temporal_attention,0.30553086024683596
english,UWB,0.093781494161912
english,UG_Student_Intern,0.03544964191455334
english,temporal_attention,0.35437785847023384
english,UWB,0.03948070487473666
english,UG_Student_Intern,0.00011856067529950948
english,temporal_attention,0.24281226301339542
english,UWB,0.09911672455038993
english,UG_Student_Intern,0.07315193665979736
english,temporal_attention,0.38283242054211614
english,UWB,0.11867923597480899
english,UG_Student_Intern,-0.04789851282100183
english,temporal_attention,0.31738692777678684
english,UWB,0.08714209634513946
english,UG_Student_Intern,-0.029877290175476395
english,temporal_attention,0.25348272379035125
english,UWB,0.026794712617689145
english,UG_Student_Intern,0.1845989714413363
english,temporal_attention,0.1972849636983838
english,UWB,0.10978718532734578
english,UG_Student_Intern,-0.07054360180320815
english,temporal_attention,0.3433517156673795
english,UWB,0.08856482444873359
english,UG_Student_Intern,0.13575197321793836
english,temporal_attention,0.39243583524137643
english,UWB,0.1920682939852054
english,UG_Student_Intern,0.12828265067406924
english,temporal_attention,0.34287747296618143
english,UWB,0.1074159718213556
english,UG_Student_Intern,-0.10267354480937521
english,temporal_attention,0.34548580782277066
english,UWB,0.07907997042477281
english,UG_Student_Intern,-0.002726895531888718
english,temporal_attention,0.4695002741860576
english,UWB,0.0773015602952802
english,UG_Student_Intern,-0.07054360180320815
english,temporal_attention,0.2698440969816836
english,UWB,0.13729326199683198
english,UG_Student_Intern,0.18400616806483872
english,temporal_attention,0.28822100165310754
english,UWB,0.10717885047075658
english,UG_Student_Intern,0.1099057460026453
english,temporal_attention,0.13444780578964377
english,UWB,0.011856067529950949
english,UG_Student_Intern,-0.051336772404687606
english,temporal_attention,0.3572233146774221
english,UWB,0.07813148502237674
english,UG_Student_Intern,-0.03212994300616707
english,temporal_attention,0.14772660142318883
english,UWB,-0.01825834399612446
english,UG_Student_Intern,-0.010907582127554872
english,temporal_attention,0.5718181369695343
english,UWB,0.06710534221952237
english,UG_Student_Intern,-0.05264093983298221
english,temporal_attention,0.47293853376974326
english,UWB,0.31074752996001437
english,UG_Student_Intern,0.06971367707611158
english,temporal_attention,0.33505246839641384
english,UWB,0.10848301789905118
english,UG_Student_Intern,0.08097694122956497
english,temporal_attention,0.32770170652784425
english,UWB,0.07564171084108705
english,UG_Student_Intern,0.13207659228365357
english,temporal_attention,0.2720967498123743
english,UWB,0.028573122747181785
english,UG_Student_Intern,0.0661568568171263
english,temporal_attention,0.36789377545437796
english,UWB,0.15815994084954563
english,UG_Student_Intern,0.09544134361610514
english,temporal_attention,0.331377087462129
english,UWB,0.11097279208034089
english,UG_Student_Intern,0.051336772404687606
english,temporal_attention,0.4975991542320414
english,UWB,0.010077657400458307
english,UG_Student_Intern,0.08062125920366646
english,temporal_attention,0.4208903973132586
english,UWB,0.06829094897251747
english,UG_Student_Intern,0.06829094897251747
english,temporal_attention,0.1650364600169172
english,UWB,0.09093603795472378
english,UG_Student_Intern,-0.0424447217572244
english,temporal_attention,0.3182168525038835
english,UWB,0.21163080540962445
english,UG_Student_Intern,0.17546979944327404
english,temporal_attention,0.38520363404810637
english,UWB,0.07338905801039637
english,UG_Student_Intern,-0.0028454562071882276
english,temporal_attention,0.44258700089306896
english,UWB,0.11607090111821979
english,UG_Student_Intern,0.03616100596635039
english,temporal_attention,0.07907997042477281
english,UWB,0.11654514381941783
english,UG_Student_Intern,-0.07445610408809196
english,temporal_attention,0.4221945647415533
english,UWB,0.13705614064623295
english,UG_Student_Intern,0.143814099138305
english,temporal_attention,0.2784990262785478
english,UWB,0.2974687343264693
english,UG_Student_Intern,0.09449285821370906
english,temporal_attention,0.31738692777678684
english,UWB,0.2674728834756934
english,UG_Student_Intern,0.06603829614182678
english,temporal_attention,0.03177426098026854
english,UWB,-0.12685992257047515
english,UG_Student_Intern,0.024304938436399446
english,temporal_attention,0.31643844237439084
english,UWB,-0.07979133447656987
english,UG_Student_Intern,0.13658189794503495
english,temporal_attention,0.28928804773080313
english,UWB,-0.013397356308844572
english,UG_Student_Intern,0.15377319586346383
english,temporal_attention,0.4510048088393341
english,UWB,0.08678641431924095
english,UG_Student_Intern,0.10279210548467473
english,temporal_attention,0.28241152856343155
english,UWB,0.20333155813865877
english,UG_Student_Intern,-0.13409212376374524
english,temporal_attention,0.13160234958245554
english,UWB,0.1409686429311168
english,UG_Student_Intern,0.031418578954370016
english,temporal_attention,0.2531270417644527
english,UWB,0.07457466476339147
english,UG_Student_Intern,0.029877290175476395
english,temporal_attention,0.18068646915645245
english,UWB,0.16171676110853095
english,UG_Student_Intern,0.04766139147040282
english,temporal_attention,0.2738751599418669
english,UWB,0.218981567278194
english,UG_Student_Intern,-0.06663109951832434
english,temporal_attention,0.4013278858888396
english,UWB,0.06129586912984641
english,UG_Student_Intern,-0.04860987687279889
english,temporal_attention,0.462386633668087
english,UWB,0.2614262890354184
english,UG_Student_Intern,0.1323137136342526
english,temporal_attention,0.4612010269150919
english,UWB,0.2558539372963415
english,UG_Student_Intern,0.12188037420789576
english,temporal_attention,0.46309799771988414
english,UWB,-0.04268184310782342
english,UG_Student_Intern,0.03734661271934549
english,temporal_attention,0.34382595836857754
english,UWB,-0.1478451620984883
english,UG_Student_Intern,0.06271859723344052
english,temporal_attention,0.4136581961199886
english,UWB,-0.08548224689094633
english,UG_Student_Intern,0.1982334491007799
english,temporal_attention,0.3491611887570555
english,UWB,0.14713379804669127
english,UG_Student_Intern,-0.07315193665979736
english,temporal_attention,0.47969649226181543
english,UWB,0.19088268723221027
english,UG_Student_Intern,0.053826546585977304
english,temporal_attention,0.41650365232717684
english,UWB,-0.0661568568171263
english,UG_Student_Intern,-0.13563341254263886
english,temporal_attention,0.35793467872921914
english,UWB,0.09650838969380071
english,UG_Student_Intern,0.10966862465204627
english,temporal_attention,0.29675737027467225
english,UWB,-0.07706443894468117
english,UG_Student_Intern,-0.017902661970225935
english,temporal_attention,0.3278202672031437
english,UWB,0.32141799073697025
english,UG_Student_Intern,0.1136996876122296
english,temporal_attention,0.30458237484443984
english,UWB,-0.07777580299647822
english,UG_Student_Intern,0.06129586912984641
english,temporal_attention,0.3479755820040603
english,UWB,0.2681842475274905
english,UG_Student_Intern,0.046238663366808694
english,temporal_attention,0.38532219472340584
english,UWB,-0.04078487230303126
english,UG_Student_Intern,0.020985239528013178
english,temporal_attention,0.32948011665733684
english,UWB,0.24589484057118266
english,UG_Student_Intern,0.036753809342847936
english,temporal_attention,0.24482779449348707
english,UWB,0.2047542862422529
english,UG_Student_Intern,-0.04137767567952881
english,temporal_attention,0.19313534006290095
english,UWB,0.3086134378046232
english,UG_Student_Intern,0.043986010536118024
english,temporal_attention,0.3101547265835168
english,UWB,-0.005216669713178417
english,UG_Student_Intern,-0.024067817085800428
english,temporal_attention,0.14606675196899568
english,UWB,0.07670875691878264
english,UG_Student_Intern,0.06971367707611158
english,temporal_attention,0.45349458302062384
english,UWB,-0.13207659228365357
english,UG_Student_Intern,0.036279566641649906
english,temporal_attention,0.2035686794892578
english,UWB,0.16456221731571916
english,UG_Student_Intern,-0.02715039464358767
english,temporal_attention,0.5203628038895471
english,UWB,0.20676981772234457
english,UG_Student_Intern,0.1473709193972903
english,temporal_attention,0.2845456207188227
english,UWB,0.04979548362579398
english,UG_Student_Intern,0.0911731593053228
english,temporal_attention,0.1262671191939776
english,UWB,0.15898986557664224
english,UG_Student_Intern,-0.04208903973132587
english,temporal_attention,0.3840180272951112
english,UWB,0.2985357804041649
english,UG_Student_Intern,0.0674610242454209
english,temporal_attention,0.4105756185622013
english,UWB,-0.07919853110007234
english,UG_Student_Intern,0.131246667556557
english,temporal_attention,0.5236825027979334
english,UWB,0.016479933866631817
english,UG_Student_Intern,0.05536783536487093
english,temporal_attention,0.2845456207188227
english,UWB,0.1074159718213556
english,UG_Student_Intern,0.15673721274595154
english,temporal_attention,0.1339735630884457
english,UWB,0.1633766105627241
english,UG_Student_Intern,0.07255913328329981
english,temporal_attention,0.31288162211540554
english,UWB,0.08832770309813456
english,UG_Student_Intern,0.03710949136874647
english,temporal_attention,0.23392021236593222
english,UWB,0.11263264153453402
english,UG_Student_Intern,0.09686407171969925
english,temporal_attention,0.23688422924841998
english,UWB,0.05133677240468761
english,UG_Student_Intern,0.1337364417378467
english,temporal_attention,0.24447211246758854
english,UWB,0.0710178445044062
english,UG_Student_Intern,0.23024483143164745
english,temporal_attention,0.3358823931235104
english,UWB,0.3996680364346465
english,UG_Student_Intern,0.23878120005321213
english,temporal_attention,0.35437785847023384
english,UWB,0.17025312973009563
english,UG_Student_Intern,0.07860572772357478
english,temporal_attention,0.41199834666579543
english,UWB,0.17950086240345733
english,UG_Student_Intern,0.051336772404687606
english,temporal_attention,0.3447744437709736
english,UWB,0.28940660840610266
english,UG_Student_Intern,0.006757958492072041
english,temporal_attention,0.1099057460026453
english,UWB,0.12946825742706436
english,UG_Student_Intern,0.04896555889869742
english,temporal_attention,0.3912502284883813
english,UWB,0.16456221731571916
english,UG_Student_Intern,0.06639397816772533
english,temporal_attention,0.2613077283601189
english,UWB,0.20724406042354257
english,UG_Student_Intern,0.024660620462297975
english,temporal_attention,0.24589484057118266
english,UWB,0.040192068926533715
english,UG_Student_Intern,-0.04552729931501164
english,temporal_attention,0.37405893056995243
english,UWB,-0.027861758695384733
english,UG_Student_Intern,0.08441520081325075
english,temporal_attention,0.325093371671255
english,UWB,0.0649712500641312
english,UG_Student_Intern,0.09627126834320171
english,temporal_attention,0.25810659012703213
english,UWB,0.0712549658550052
english,UG_Student_Intern,0.08382239743675321
english,temporal_attention,0.25703954404933654
english,UWB,0.08334815473555517
english,UG_Student_Intern,0.08453376148855025
english,temporal_attention,0.4134210747693896
english,UWB,0.08394095811205271
english,UG_Student_Intern,0.1384788687498271
english,temporal_attention,0.33943921338249566
english,UWB,0.12579287649277957
english,UG_Student_Intern,0.07825004569767625
english,temporal_attention,0.2585808328282302
english,UWB,0.06011026237685131
english,UG_Student_Intern,-0.02086667885271367
english,temporal_attention,0.44294268291896743
english,UWB,0.16468077799101868
english,UG_Student_Intern,0.07315193665979736
english,temporal_attention,0.48870710358457814
english,UWB,0.08726065702043899
english,UG_Student_Intern,0.12923113607646536
english,temporal_attention,0.3622028630400015
english,UWB,0.09224020538301839
english,UG_Student_Intern,0.05477503198837338
english,temporal_attention,0.3345782256952158
english,UWB,0.1436955384630055
english,UG_Student_Intern,0.015531448464235743
english,temporal_attention,0.2500444642066655
english,UWB,0.0550121533389724
english,UG_Student_Intern,0.14405122048890404
english,temporal_attention,0.3878119689046955
english,UWB,0.14808228344908736
english,UG_Student_Intern,-0.004742427011980381
english,temporal_attention,0.42658130972763514
english,UWB,-0.017428419269027894
english,UG_Student_Intern,0.07919853110007233
english,temporal_attention,0.331614208812728
english,UWB,0.10516331899066493
english,UG_Student_Intern,0.09472997956430809
english,temporal_attention,-0.0028454562071882276
english,UWB,0.17558836011857357
english,UG_Student_Intern,0.1037405908870708
english,temporal_attention,0.4134210747693896
english,UWB,0.11203983815803648
english,UG_Student_Intern,0.0898689918770282
english,temporal_attention,0.487758618182182
english,UWB,0.07338905801039637
english,UG_Student_Intern,0.003082577557787247
english,temporal_attention,0.3539036157690358
english,UWB,-0.01588713049013427
english,UG_Student_Intern,0.022052285605708762
english,temporal_attention,0.3256861750477526
english,UWB,-0.07421898273749294
english,UG_Student_Intern,0.05038828700229154
english,temporal_attention,0.3907759857871833
english,UWB,0.12567431581748006
english,UG_Student_Intern,-0.0412591150042293
english,temporal_attention,0.22668801117266216
english,UWB,0.1422728103594114
english,UG_Student_Intern,0.04529017796441262
english,temporal_attention,0.18471753211663577
english,UWB,0.1473709193972903
english,UG_Student_Intern,0.032485625032065604
english,temporal_attention,0.42255024676745184
english,UWB,0.20902247055303522
english,UG_Student_Intern,-0.04612010269150919
english,temporal_attention,0.3023297220137492
english,UWB,0.05453791063777436
english,UG_Student_Intern,-0.07386330071159442
english,temporal_attention,0.3652854405977887
english,UWB,-0.023712135059901898
english,UG_Student_Intern,0.026320469916491104
english,temporal_attention,0.5343529635748893
english,UWB,0.3131187434660045
english,UG_Student_Intern,0.15163910370807265
english,temporal_attention,0.2724524318382728
english,UWB,0.06983223775141109
english,UG_Student_Intern,0.11796787192301193
english,temporal_attention,0.5802359449157994
english,UWB,-0.07801292434707723
english,UG_Student_Intern,0.0762345142175846
english,temporal_attention,0.37109491368746467
english,UWB,0.18791867034972257
english,UG_Student_Intern,0.050625408352890554
english,temporal_attention,0.43938586265998214
english,UWB,0.16503646001691719
english,UG_Student_Intern,-0.006283715790874003
english,temporal_attention,0.3179797311532845
english,UWB,0.11666370449471733
english,UG_Student_Intern,0.1413243249570153
english,temporal_attention,0.31466003224489814
english,UWB,0.09461141888900856
english,UG_Student_Intern,0.07670875691878264
english,temporal_attention,0.237595593300217
english,UWB,0.21412057959091416
english,UG_Student_Intern,0.21423914026621363
english,temporal_attention,0.17096449378189266
english,UWB,0.0299958508507759
english,UG_Student_Intern,0.05098109037878908
english,temporal_attention,0.18068646915645245
english,UWB,0.006283715790874003
english,UG_Student_Intern,0.006165155115574494
english,temporal_attention,0.35829036075511767
english,UWB,-0.002134092155391171
english,UG_Student_Intern,0.006402276466173513
english,temporal_attention,0.2233683122642759
english,UWB,0.17333570728788286
english,UG_Student_Intern,0.04860987687279889
english,temporal_attention,0.19443950749119557
english,UWB,0.039836386900635186
english,UG_Student_Intern,0.13658189794503495
english,temporal_attention,0.4724642910685453
english,UWB,0.17262434323608583
english,UG_Student_Intern,0.11203983815803646
english,temporal_attention,0.3836623452692127
english,UWB,0.3234335222170619
english,UG_Student_Intern,-0.05252237915768271
english,temporal_attention,0.36623392600018484
english,UWB,0.14701523737139177
english,UG_Student_Intern,0.01612425184073329
english,temporal_attention,0.22668801117266216
english,UWB,0.04837275552219987
english,UG_Student_Intern,0.1297053787776634
english,temporal_attention,0.44436541102256155
english,UWB,-0.10587468304246198
english,UG_Student_Intern,0.08180686595666155
english,temporal_attention,0.3778528721795367
english,UWB,-0.07327049733509686
english,UG_Student_Intern,0.004623866336680871
english,temporal_attention,0.28075167910923843
english,UWB,-0.13207659228365357
english,UG_Student_Intern,-0.10931294262614774
english,temporal_attention,0.2849013027447213
english,UWB,-0.010196218075757815
english,UG_Student_Intern,-0.04552729931501164
english,temporal_attention,0.4333392682197072
english,UWB,0.022052285605708762
english,UG_Student_Intern,0.20842966717653766
english,temporal_attention,0.3087319984799227
english,UWB,0.23652854722252145
english,UG_Student_Intern,-0.015057205763037705
english,temporal_attention,0.5021044598934227
english,UWB,-0.08228110865785958
english,UG_Student_Intern,-0.06354852196053708
english,temporal_attention,0.312763061440106
english,UWB,0.18068646915645245
english,UG_Student_Intern,0.16930464432769954
english,temporal_attention,0.3263975390995496
english,UWB,-0.04351176783491999
english,UG_Student_Intern,0.050625408352890554
english,temporal_attention,0.3386092886553991
english,UWB,0.023356453034003372
english,UG_Student_Intern,0.041970479056026355
english,temporal_attention,0.20937815257893375
english,UWB,-0.10670460776955855
english,UG_Student_Intern,0.174995556742076
english,temporal_attention,0.40583319155022096
english,UWB,0.19645503897128722
english,UG_Student_Intern,0.0018969708047921518
english,temporal_attention,0.26261189578841354
english,UWB,0.12472583041508398
english,UG_Student_Intern,0.025609105864694053
english,temporal_attention,0.2897622904320012
english,UWB,0.2167289144475033
english,UG_Student_Intern,0.08809058174753556
english,temporal_attention,0.08726065702043898
english,UWB,0.23498725844362778
english,UG_Student_Intern,0.0750489074645895
english,temporal_attention,0.21815164255109742
english,UWB,0.0774201209705797
english,UG_Student_Intern,-0.025846227215293067
english,temporal_attention,0.28573122747181784
english,UWB,0.24542059786998466
english,UG_Student_Intern,0.0925958874089169
english,temporal_attention,0.39219871389077743
english,UWB,-0.0736261793609954
english,UG_Student_Intern,0.11334400558633108
english,temporal_attention,0.3525994483407412
english,UWB,0.1850732141425343
english,UG_Student_Intern,0.06354852196053708
english,temporal_attention,0.3709763530121652
english,UWB,0.14037583955461924
english,UG_Student_Intern,0.02086667885271367
english,temporal_attention,0.3761930227253436
english,UWB,-0.06271859723344052
english,UG_Student_Intern,0.01861402602202299
english,temporal_attention,0.28952516908140213
english,UWB,0.26664295874859684
english,UG_Student_Intern,0.05987314102625229
english,temporal_attention,0.281107361135137
english,UWB,-0.014938645087738197
english,UG_Student_Intern,0.09081747727942427
english,temporal_attention,0.43986010536118014
english,UWB,0.1548402419411594
english,UG_Student_Intern,0.16539214204281574
english,temporal_attention,0.19194973330990583
english,UWB,0.14393265981360454
english,UG_Student_Intern,0.0036753809342847943
english,temporal_attention,0.17167585783368974
english,UWB,0.1449997058913001
english,UG_Student_Intern,-0.03319698908386266
english,temporal_attention,0.2209970987582857
